X,Y,objectid,id_1,buff_dist,orig_fid,created_user,created_date,last_edited_user,last_edited_date,cid,st_area_shape_,st_length_shape_
-79.927240319694533,40.463494627443076,208,TS37,40,208,,,SDE,2015-08-11T14:08:34.000Z,73,0,0
-79.944723273363579,40.411312500365476,209,TS394,40,209,,,SDE,2015-08-11T14:08:35.000Z,95,0,0
-80.021000546458268,40.447612433680312,210,TS669,40,210,,,SDE,2015-08-11T14:08:43.000Z,585,0,0
-79.952017765947176,40.451883533614506,211,TS208,40,211,,,SDE,2015-08-11T14:08:36.000Z,200,0,0
-79.997222718504347,40.440447963190827,212,TS488,40,212,,,SDE,2015-08-11T14:08:38.000Z,299,0,0
-79.996802609683627,40.439393560197466,213,TS296,40,213,,,SDE,2015-08-11T14:08:37.000Z,257,0,0
-79.988609163113765,40.429414611916386,214,TS125,40,214,,,SDE,2015-08-11T14:08:40.000Z,384,0,0
-80.029428010447859,40.444097371582416,215,TS520,40,215,,,SDE,2015-08-11T14:08:41.000Z,451,0,0
-79.961527217458823,40.435836411624003,216,TS22,40,216,,,SDE,2015-08-11T14:08:35.000Z,140,0,0
-79.943050216842451,40.450876156729052,217,TS286,40,217,,,SDE,2015-08-11T14:08:36.000Z,151,0,0
-79.921024938227461,40.469689981985525,218,TS401,40,218,,,SDE,2015-08-11T14:08:34.000Z,77,0,0
-79.919902330684906,40.441815005168621,219,TS482,40,219,,,SDE,2015-08-11T14:08:35.000Z,125,0,0
-79.908275183535935,40.474216100791786,220,TS419,40,220,,,SDE,2015-08-11T14:08:33.000Z,4,0,0
-79.995952508777435,40.382231053327821,221,TS442,40,221,,,SDE,2015-08-11T14:08:40.000Z,407,0,0
-80.006751517930581,40.440841820986464,222,TS241,40,222,,,SDE,2015-08-11T14:08:37.000Z,253,0,0
-79.89819972781828,40.448152016234211,223,TS194,40,223,,,SDE,2015-08-11T14:08:33.000Z,30,0,0
-79.935502804488934,40.450634617952844,224,TS7,40,224,,,SDE,2015-08-11T14:08:36.000Z,162,0,0
-80.017069751438612,40.459655618541994,225,TS142,40,225,,,SDE,2015-08-11T14:08:41.000Z,474,0,0
-79.944077205011226,40.409989173133724,226,TS323,40,226,,,SDE,2015-08-11T14:08:35.000Z,94,0,0
-79.998646371261557,40.440085271337182,227,TS314,40,227,,,SDE,2015-08-11T14:08:38.000Z,262,0,0
-80.001637037115572,40.438878397011926,228,TS540,40,228,,,SDE,2015-08-11T14:08:39.000Z,313,0,0
-79.911621078287581,40.446843257791969,229,TS255,40,229,,,SDE,2015-08-11T14:08:33.000Z,36,0,0
-79.917405988867117,40.463446123929032,230,TS272,40,230,,,SDE,2015-08-11T14:08:34.000Z,83,0,0
-79.894535529418761,40.448012071833624,231,TS135,40,231,,,SDE,2015-08-11T14:08:33.000Z,28,0,0
-79.934777408608809,40.480588290654268,232,TS490,40,232,,,SDE,2015-08-11T14:08:39.000Z,361,0,0
-79.890743740604492,40.454100300194149,233,TS134,40,233,,,SDE,2015-08-11T14:08:33.000Z,15,0,0
-79.937155618373467,40.488429232703311,234,TS185,40,234,,,SDE,2015-08-11T14:08:39.000Z,362,0,0
-79.958468777309875,40.441768377737446,235,TS53,40,235,,,SDE,2015-08-11T14:08:36.000Z,174,0,0
-79.995609543680061,40.444456477241054,236,TS498,40,236,,,SDE,2015-08-11T14:08:38.000Z,304,0,0
-79.953333955043576,40.453993601829211,237,TS65,40,237,,,SDE,2015-08-11T14:08:37.000Z,204,0,0
-79.936948359969406,40.457416509236488,238,TS68,40,238,,,SDE,2015-08-11T14:08:37.000Z,211,0,0
-79.910380451879604,40.452630004582559,239,TS446,40,239,,,SDE,2015-08-11T14:08:34.000Z,48,0,0
-79.895504572658467,40.487263741962977,240,TS620,40,240,,,SDE,2015-08-11T14:08:39.000Z,368,0,0
-79.999883874227308,40.442438779061533,241,TS430,40,241,,,SDE,2015-08-11T14:08:38.000Z,294,0,0
-79.917175354502774,40.442285772842489,242,TS98,40,242,,,SDE,2015-08-11T14:08:34.000Z,46,0,0
-79.927151379294884,40.41960755079981,243,TS92,40,243,,,SDE,2015-08-11T14:08:35.000Z,99,0,0
-79.976265125333796,40.428505775481661,244,TS632,40,244,,,SDE,2015-08-11T14:08:40.000Z,377,0,0
-79.941135226049013,40.464745128866213,245,TS290,40,245,,,SDE,2015-08-11T14:08:34.000Z,63,0,0
-79.959168850580483,40.441265891807234,246,TS591,40,246,,,SDE,2015-08-11T14:08:36.000Z,172,0,0
-79.928979598221773,40.458758090742094,247,TS648,40,247,,,SDE,2015-08-11T14:08:39.000Z,350,0,0
-79.927714307669362,40.438039267437908,248,TS341,40,248,,,SDE,2015-08-11T14:08:35.000Z,113,0,0
-79.922879659251876,40.436021738340017,249,TS62,40,249,,,SDE,2015-08-11T14:08:35.000Z,116,0,0
-79.899256009150164,40.456035489194832,250,TS412,40,250,,,SDE,2015-08-11T14:08:33.000Z,24,0,0
-79.996415062995325,40.387958430380152,251,TS288,40,251,,,SDE,2015-08-11T14:08:40.000Z,411,0,0
-79.953940407691874,40.445010841587056,252,TS302,40,252,,,SDE,2015-08-11T14:08:36.000Z,184,0,0
-79.995598029074742,40.438995824829945,253,TS587,40,253,,,SDE,2015-08-11T14:08:38.000Z,260,0,0
-80.034804881970842,40.440917911127549,254,TS452,40,254,,,SDE,2015-08-11T14:08:41.000Z,445,0,0
-79.952136115392577,40.443535878028165,255,TS336,40,255,,,SDE,2015-08-11T14:08:36.000Z,183,0,0
-79.885648497211292,40.454026549053403,256,TS113,40,256,,,SDE,2015-08-11T14:08:33.000Z,9,0,0
-80.017737509613482,40.392116083358971,257,TS156,40,257,,,SDE,2015-08-11T14:08:41.000Z,427,0,0
-79.96721381551535,40.462673567062197,258,TS182,40,258,,,SDE,2015-08-11T14:08:39.000Z,331,0,0
-79.973458009546832,40.437148913073806,259,TS139,40,259,,,SDE,2015-08-11T14:08:37.000Z,232,0,0
-79.997717557275223,40.439740455535322,260,TS227,40,260,,,SDE,2015-08-11T14:08:37.000Z,250,0,0
-79.940948330655829,40.451315969294136,261,TS32,40,261,,,SDE,2015-08-11T14:08:36.000Z,158,0,0
-79.963111496175358,40.437108818126916,262,TS243,40,262,,,SDE,2015-08-11T14:08:36.000Z,167,0,0
-79.928652101215278,40.423206686218229,263,TS443,40,263,,,SDE,2015-08-11T14:08:35.000Z,100,0,0
-80.018800140237801,40.405354922580898,264,TS193,40,264,,,SDE,2015-08-11T14:08:40.000Z,420,0,0
-79.997324465286695,40.394484233041304,265,TS38,40,265,,,SDE,2015-08-11T14:08:40.000Z,408,0,0
-79.93760444902874,40.442664884097233,266,TS328,40,266,,,SDE,2015-08-11T14:08:36.000Z,150,0,0
-79.99773160692628,40.441456446699611,267,TS531,40,267,,,SDE,2015-08-11T14:08:38.000Z,308,0,0
-80.006086155562571,40.411087206451569,268,TS74,40,268,,,SDE,2015-08-11T14:08:40.000Z,416,0,0
-80.032131116596261,40.462061637563266,269,TS557,40,269,,,SDE,2015-08-11T14:08:42.000Z,492,0,0
-79.989288162806091,40.440494644865652,270,TS56,40,270,,,SDE,2015-08-11T14:08:37.000Z,243,0,0
-80.018347519590321,40.489508619811801,271,TS80,40,271,,,SDE,2015-08-11T14:08:42.000Z,490,0,0
-80.016525376868003,40.451961573111468,272,TS378,40,272,,,SDE,2015-08-11T14:08:41.000Z,466,0,0
-80.038066836345706,40.441196867237394,273,TS567,40,273,,,SDE,2015-08-11T14:08:41.000Z,443,0,0
-79.923057268759933,40.41399302714261,274,TS160,40,274,,,SDE,2015-08-11T14:08:35.000Z,98,0,0
-79.870255616882886,40.461170010263629,275,TS275,40,275,,,SDE,2015-08-11T14:08:44.000Z,594,0,0
-79.93895141889837,40.46199648092626,276,TS50,40,276,,,SDE,2015-08-11T14:08:39.000Z,345,0,0
-80.022439553220309,40.395480768181514,277,TS623,40,277,,,SDE,2015-08-11T14:08:40.000Z,424,0,0
-79.952825927207684,40.463614419381308,278,TS129,40,278,,,SDE,2015-08-11T14:08:39.000Z,338,0,0
-79.998995833873394,40.436135976057841,279,TS350,40,279,,,SDE,2015-08-11T14:08:38.000Z,271,0,0
-80.001302014023608,40.439379355623174,280,TS366,40,280,,,SDE,2015-08-11T14:08:38.000Z,279,0,0
-79.927507829002977,40.45051394291611,281,TS305,40,281,,,SDE,2015-08-11T14:08:35.000Z,133,0,0
-80.014537657570855,40.417034134837081,282,TS570,40,282,,,SDE,2015-08-11T14:08:41.000Z,436,0,0
-79.956380052340492,40.445703266753171,283,TS123,40,283,,,SDE,2015-08-11T14:08:36.000Z,193,0,0
-79.984146183661906,40.428799253169331,284,TS571,40,284,,,SDE,2015-08-11T14:08:40.000Z,381,0,0
-79.99634173351869,40.440109413935502,285,TS121,40,285,,,SDE,2015-08-11T14:08:38.000Z,289,0,0
-79.956557253115122,40.428822752253545,286,TS649,40,286,,,SDE,2015-08-11T14:08:35.000Z,139,0,0
-79.938837910474007,40.447686146058366,287,TS33,40,287,,,SDE,2015-08-11T14:08:35.000Z,146,0,0
-79.996841160884046,40.442830486685821,288,TS526,40,288,,,SDE,2015-08-11T14:08:38.000Z,306,0,0
-79.921297931750729,40.462871203439128,289,TS235,40,289,,,SDE,2015-08-11T14:08:34.000Z,78,0,0
-79.919334056436156,40.45880213709669,290,TS605,40,290,,,SDE,2015-08-11T14:08:34.000Z,59,0,0
-79.95458989323555,40.434586953675023,291,TS29,40,291,,,SDE,2015-08-11T14:08:35.000Z,143,0,0
-79.959877811782491,40.443146890706963,292,TS259,40,292,,,SDE,2015-08-11T14:08:36.000Z,192,0,0
-80.00101210163028,40.449754329559013,293,TS36,40,293,,,SDE,2015-08-11T14:08:42.000Z,527,0,0
-79.999543938249047,40.438724891103263,294,TS365,40,294,,,SDE,2015-08-11T14:08:38.000Z,278,0,0
-80.008598373306356,40.471006121498753,295,TS221,40,295,,,SDE,2015-08-11T14:08:42.000Z,491,0,0
-79.975614399216695,40.45685798135046,296,TS501,40,296,,,SDE,2015-08-11T14:08:39.000Z,324,0,0
-79.925198351137354,40.457378312888672,297,TS8,40,297,,,SDE,2015-08-11T14:08:36.000Z,164,0,0
-80.027485752192291,40.443774750077857,298,TS197,40,298,,,SDE,2015-08-11T14:08:41.000Z,450,0,0
-79.904135501466655,40.458085023829163,299,TS107,40,299,,,SDE,2015-08-11T14:08:34.000Z,42,0,0
-80.001566856234007,40.456413101155867,300,TS578,40,300,,,SDE,2015-08-11T14:08:42.000Z,502,0,0
-79.891901624988265,40.456392869409832,301,TS234,40,301,,,SDE,2015-08-11T14:08:33.000Z,18,0,0
-79.923971347680691,40.451931805542401,302,TS299,40,302,,,SDE,2015-08-11T14:08:35.000Z,134,0,0
-79.972781142454991,40.458815637658773,303,TS505,40,303,,,SDE,2015-08-11T14:08:39.000Z,326,0,0
-79.943271764747706,40.407090770226937,304,TS284,40,304,,,SDE,2015-08-11T14:08:34.000Z,90,0,0
-80.040478900918458,40.48438505586703,305,TS579,40,305,,,SDE,2015-08-11T14:08:42.000Z,481,0,0
-79.968400649905803,40.427443629651869,306,TS583,40,306,,,SDE,2015-08-11T14:08:43.000Z,546,0,0
-80.036734073332283,40.450753667890176,307,TS645,40,307,,,SDE,2015-08-11T14:08:44.000Z,592,0,0
-79.993451040274351,40.444124102417227,308,TS282,40,308,,,SDE,2015-08-11T14:08:42.000Z,521,0,0
-79.948654286673829,40.444440170830127,309,TS246,40,309,,,SDE,2015-08-11T14:08:36.000Z,188,0,0
-79.974638829716454,40.428412592389613,310,TS137,40,310,,,SDE,2015-08-11T14:08:40.000Z,375,0,0
-79.888093103255201,40.455526549337854,311,TS169,40,311,,,SDE,2015-08-11T14:08:33.000Z,12,0,0
-79.999149726959672,40.442624944898007,312,TS440,40,312,,,SDE,2015-08-11T14:08:38.000Z,296,0,0
-80.004370377861491,40.438026393086773,313,TS351,40,313,,,SDE,2015-08-11T14:08:38.000Z,273,0,0
-79.886807218824913,40.454223767245168,314,TS109,40,314,,,SDE,2015-08-11T14:08:33.000Z,10,0,0
-79.979183109396445,40.453379876849702,315,TS438,40,315,,,SDE,2015-08-11T14:08:39.000Z,321,0,0
-79.919904182112688,40.465069999365319,316,TS274,40,316,,,SDE,2015-08-11T14:08:34.000Z,79,0,0
-80.013137057380462,40.392156139443493,317,TS559,40,317,,,SDE,2015-08-11T14:08:41.000Z,428,0,0
-80.032907490072134,40.441613915124769,318,TS450,40,318,,,SDE,2015-08-11T14:08:41.000Z,448,0,0
-80.002708136158049,40.443995079894655,319,TS346,40,319,,,SDE,2015-08-11T14:08:38.000Z,282,0,0
-79.95764174783514,40.475853517733015,320,TS183,40,320,,,SDE,2015-08-11T14:08:39.000Z,358,0,0
-79.997624517862945,40.456579413546613,321,TS609,40,321,,,SDE,2015-08-11T14:08:42.000Z,505,0,0
-79.901114950459771,40.458489721903604,322,TS370,40,322,,,SDE,2015-08-11T14:08:33.000Z,34,0,0
-79.993090726013875,40.426425117484314,323,TS626,40,323,,,SDE,2015-08-11T14:08:40.000Z,393,0,0
-79.970873298657949,40.445405063690814,324,TS594,40,324,,,SDE,2015-08-11T14:08:43.000Z,552,0,0
-79.963038930266706,40.433090559217511,325,TS612,40,325,,,SDE,2015-08-11T14:08:44.000Z,591,0,0
-79.912923942673373,40.369712159737624,326,TS411,40,326,,,SDE,2015-08-11T14:08:34.000Z,85,0,0
-79.988643034989863,40.43002937696815,327,TS467,40,327,,,SDE,2015-08-11T14:08:40.000Z,385,0,0
-80.001322468662636,40.430879136153791,328,TS44,40,328,,,SDE,2015-08-11T14:08:41.000Z,441,0,0
-79.958334532175499,40.440576839375424,329,TS330,40,329,,,SDE,2015-08-11T14:08:36.000Z,173,0,0
-80.005171961657481,40.474636985734421,330,TS604,40,330,,,SDE,2015-08-11T14:08:43.000Z,557,0,0
-79.900086085710356,40.450924697345421,331,TS407,40,331,,,SDE,2015-08-11T14:08:33.000Z,32,0,0
-80.022171237224725,40.401740491763789,332,TS492,40,332,,,SDE,2015-08-11T14:08:40.000Z,421,0,0
-79.920831616286748,40.461214023596817,333,TS152,40,333,,,SDE,2015-08-11T14:08:34.000Z,81,0,0
-79.984085552770125,40.438498267553719,334,TS589,40,334,,,SDE,2015-08-11T14:08:37.000Z,219,0,0
-80.00389725945584,40.44137153631744,335,TS326,40,335,,,SDE,2015-08-11T14:08:38.000Z,266,0,0
-79.953929041308584,40.438117770842958,336,TS52,40,336,,,SDE,2015-08-11T14:08:35.000Z,141,0,0
-79.985393592350263,40.449151590992116,337,TS667,40,337,,,SDE,2015-08-11T14:08:43.000Z,580,0,0
-79.89604710388609,40.468749374002883,338,TS420,40,338,,,SDE,2015-08-11T14:08:33.000Z,7,0,0
-80.080470870593103,40.440556278792812,339,TS410,40,339,,,SDE,2015-08-11T14:08:41.000Z,453,0,0
-79.957284627983839,40.462816736945946,340,TS355,40,340,,,SDE,2015-08-11T14:08:43.000Z,564,0,0
-79.956407799502998,40.435124078799163,341,TS18,40,341,,,SDE,2015-08-11T14:08:35.000Z,144,0,0
-79.999308983886493,40.437444560776676,342,TS20,40,342,,,SDE,2015-08-11T14:08:37.000Z,234,0,0
-79.988265891690858,40.438685694805152,343,TS303,40,343,,,SDE,2015-08-11T14:08:37.000Z,216,0,0
-79.920070316541342,40.487842329467647,344,TS57,40,344,,,SDE,2015-08-11T14:08:42.000Z,516,0,0
-79.951910886191285,40.446476339384226,345,TS102,40,345,,,SDE,2015-08-11T14:08:36.000Z,186,0,0
-79.904759424550605,40.456263981855166,346,TS250,40,346,,,SDE,2015-08-11T14:08:34.000Z,41,0,0
-79.94734639621403,40.453290699028535,347,TS214,40,347,,,SDE,2015-08-11T14:08:36.000Z,202,0,0
-79.956970634452674,40.441564116651172,348,TS551,40,348,,,SDE,2015-08-11T14:08:36.000Z,177,0,0
-80.000391000154636,40.440739840208117,349,TS319,40,349,,,SDE,2015-08-11T14:08:38.000Z,263,0,0
-79.897642311506374,40.439661358523807,350,TS132,40,350,,,SDE,2015-08-11T14:08:33.000Z,29,0,0
-80.009745088936214,40.486340716275357,351,TS263,40,351,,,SDE,2015-08-11T14:08:42.000Z,488,0,0
-80.015030384402507,40.405637345191863,352,TS511,40,352,,,SDE,2015-08-11T14:08:43.000Z,588,0,0
-79.958807523918694,40.47281752275164,353,TS177,40,353,,,SDE,2015-08-11T14:08:39.000Z,354,0,0
-79.927517418518647,40.468750140096951,354,TS127,40,354,,,SDE,2015-08-11T14:08:34.000Z,72,0,0
-79.947090488647461,40.458745110998649,355,TS576,40,355,,,SDE,2015-08-11T14:08:39.000Z,343,0,0
-79.993859032618516,40.444936513729253,356,TS283,40,356,,,SDE,2015-08-11T14:08:37.000Z,256,0,0
-79.883363894594183,40.455450987020562,357,TS128,40,357,,,SDE,2015-08-11T14:08:33.000Z,2,0,0
-79.936726806674258,40.45274523669103,358,TS3,40,358,,,SDE,2015-08-11T14:08:36.000Z,159,0,0
-79.994132016260323,40.445647200986784,359,TS655,40,359,,,SDE,2015-08-11T14:08:39.000Z,315,0,0
-79.957710386309373,40.44897245427115,360,TS171,40,360,,,SDE,2015-08-11T14:08:43.000Z,538,0,0
-79.92388617840858,40.425325721959545,361,TS463,40,361,,,SDE,2015-08-11T14:08:35.000Z,102,0,0
-79.897110724453853,40.470072146472205,362,TS421,40,362,,,SDE,2015-08-11T14:08:33.000Z,6,0,0
-79.994504326623073,40.45491906748866,363,TS231,40,363,,,SDE,2015-08-11T14:08:42.000Z,509,0,0
-79.955197505608893,40.457010498487037,364,TS118,40,364,,,SDE,2015-08-11T14:08:42.000Z,533,0,0
-79.993793168141877,40.441052026166936,365,TS117,40,365,,,SDE,2015-08-11T14:08:37.000Z,246,0,0
-79.970685735816502,40.459222398234218,366,TS435,40,366,,,SDE,2015-08-11T14:08:39.000Z,328,0,0
-79.928796978809359,40.466610893187088,367,TS472,40,367,,,SDE,2015-08-11T14:08:34.000Z,71,0,0
-80.01942945770503,40.453102227003704,368,TS13,40,368,,,SDE,2015-08-11T14:08:41.000Z,463,0,0
-79.941985021527998,40.455938662749467,369,TS66,40,369,,,SDE,2015-08-11T14:08:37.000Z,212,0,0
-79.959794988011609,40.47146108528753,370,TS176,40,370,,,SDE,2015-08-11T14:08:39.000Z,353,0,0
-79.988573408368822,40.428702490739923,371,TS200,40,371,,,SDE,2015-08-11T14:08:40.000Z,383,0,0
-79.948751246334041,40.450391917574088,372,TS79,40,372,,,SDE,2015-08-11T14:08:36.000Z,198,0,0
-79.925340823043129,40.454161218271878,373,TS402,40,373,,,SDE,2015-08-11T14:08:36.000Z,163,0,0
-79.986462371044396,40.438607088823218,374,TS611,40,374,,,SDE,2015-08-11T14:08:37.000Z,217,0,0
-79.973164858726904,40.435818516851278,375,TS140,40,375,,,SDE,2015-08-11T14:08:37.000Z,231,0,0
-79.9805628237565,40.443444362700497,376,TS600,40,376,,,SDE,2015-08-11T14:08:43.000Z,548,0,0
-80.000665008774178,40.40206772724973,377,TS276,40,377,,,SDE,2015-08-11T14:08:40.000Z,413,0,0
-80.015537446549459,40.410430348257876,378,TS159,40,378,,,SDE,2015-08-11T14:08:40.000Z,418,0,0
-79.918514213483675,40.428441083439736,379,TS361,40,379,,,SDE,2015-08-11T14:08:35.000Z,104,0,0
-79.925316674531643,40.466702862197621,380,TS269,40,380,,,SDE,2015-08-11T14:08:34.000Z,74,0,0
-79.992051501892618,40.437970714053691,381,TS47,40,381,,,SDE,2015-08-11T14:08:37.000Z,223,0,0
-80.029069503597739,40.443259731902998,382,TS451,40,382,,,SDE,2015-08-11T14:08:43.000Z,582,0,0
-79.910158141304663,40.44876093262463,383,TS253,40,383,,,SDE,2015-08-11T14:08:33.000Z,38,0,0
-79.92792502818051,40.444121259104641,384,TS541,40,384,,,SDE,2015-08-11T14:08:35.000Z,128,0,0
-80.03938816111058,40.452875250673124,385,TS195,40,385,,,SDE,2015-08-11T14:08:41.000Z,456,0,0
-80.00193271669302,40.438437067947241,386,TS30,40,386,,,SDE,2015-08-11T14:08:37.000Z,240,0,0
-79.951262234284187,40.465188396329538,387,TS665,40,387,,,SDE,2015-08-11T14:08:43.000Z,565,0,0
-79.937291368185925,40.447792395732336,388,TS318,40,388,,,SDE,2015-08-11T14:08:35.000Z,130,0,0
-80.005783582313626,40.438562922572331,389,TS353,40,389,,,SDE,2015-08-11T14:08:38.000Z,272,0,0
-80.0526562589924,40.442995008676682,390,TS568,40,390,,,SDE,2015-08-11T14:08:41.000Z,458,0,0
-80.004675446630273,40.443458077599161,391,TS347,40,391,,,SDE,2015-08-11T14:08:38.000Z,283,0,0
-79.999915987202073,40.441448518061513,392,TS489,40,392,,,SDE,2015-08-11T14:08:38.000Z,300,0,0
-79.942791843400428,40.458310520536237,393,TS639,40,393,,,SDE,2015-08-11T14:08:37.000Z,207,0,0
-79.994177667744722,40.439970404493131,394,TS582,40,394,,,SDE,2015-08-11T14:08:37.000Z,248,0,0
-79.980740753963147,40.426952806702296,395,TS279,40,395,,,SDE,2015-08-11T14:08:40.000Z,387,0,0
-79.965741253084175,40.426238942350004,396,TS654,40,396,,,SDE,2015-08-11T14:08:40.000Z,374,0,0
-79.929400556848748,40.4656109343574,397,TS473,40,397,,,SDE,2015-08-11T14:08:34.000Z,68,0,0
-79.999268161745036,40.429146673625418,398,TS434,40,398,,,SDE,2015-08-11T14:08:40.000Z,394,0,0
-79.953190766282233,40.434383330589839,399,TS23,40,399,,,SDE,2015-08-11T14:08:35.000Z,145,0,0
-79.965983278984652,40.455708197667612,400,TS122,40,400,,,SDE,2015-08-11T14:08:37.000Z,244,0,0
-79.930469869142144,40.383283682991419,401,TS558,40,401,,,SDE,2015-08-11T14:08:34.000Z,88,0,0
-79.922954047842225,40.433729030085885,402,TS403,40,402,,,SDE,2015-08-11T14:08:35.000Z,118,0,0
-80.002620810030976,40.456218974844113,403,TS206,40,403,,,SDE,2015-08-11T14:08:42.000Z,501,0,0
-79.930091137621744,40.469665845913042,404,TS126,40,404,,,SDE,2015-08-11T14:08:43.000Z,535,0,0
-79.914507687790632,40.465271218790129,405,TS418,40,405,,,SDE,2015-08-11T14:08:34.000Z,84,0,0
-80.029835007458686,40.455833844971131,406,TS86,40,406,,,SDE,2015-08-11T14:08:42.000Z,494,0,0
-80.033961254324581,40.481706984656128,407,TS143,40,407,,,SDE,2015-08-11T14:08:41.000Z,478,0,0
-79.92272251516259,40.460655933954762,408,TS507,40,408,,,SDE,2015-08-11T14:08:34.000Z,64,0,0
-79.959432404606744,40.439780149633648,409,TS329,40,409,,,SDE,2015-08-11T14:08:36.000Z,170,0,0
-79.990209019515632,40.410717991691101,410,TS164,40,410,,,SDE,2015-08-11T14:08:40.000Z,403,0,0
-79.908039780015727,40.458674182363559,411,TS295,40,411,,,SDE,2015-08-11T14:08:34.000Z,55,0,0
-80.007011806580806,40.440296740978411,412,TS21,40,412,,,SDE,2015-08-11T14:08:37.000Z,235,0,0
-79.996172699328312,40.43364304874919,413,TS601,40,413,,,SDE,2015-08-11T14:08:44.000Z,607,0,0
-80.042409371480872,40.442774916916171,414,TS656,40,414,,,SDE,2015-08-11T14:08:43.000Z,581,0,0
